product_name,date,quantity_sold,price_per_kg
Orange,2024-01-22,150,10
Papaya,2024-01-22,349,56
Grapes,2024-01-22,58,73
Tomato,2024-01-23,398,37
Potato,2024-01-23,208,33
Onion,2024-01-23,348,106
Carrot,2024-01-23,236,107
Cabbage,2024-01-23,87,27
Brinjal,2024-01-23,280,119
Cauliflower,2024-01-23,196,72
Spinach,2024-01-23,261,118
Beans,2024-01-23,150,95
Apple,2024-01-23,441,53
Banana,2024-01-23,120,105
Mango,2024-01-23,418,34
Orange,2024-01-23,141,61
Papaya,2024-01-23,435,87
Grapes,2024-01-23,178,75
Tomato,2024-01-24,311,116
Potato,2024-01-24,164,109
Onion,2024-01-24,186,69
Carrot,2024-01-24,410,45
Cabbage,2024-01-24,153,47
Brinjal,2024-01-24,148,28
Cauliflower,2024-01-24,289,88
Spinach,2024-01-24,118,58
Beans,2024-01-24,344,23
Apple,2024-01-24,269,35
Banana,2024-01-24,253,47
Mango,2024-01-24,494,61
Orange,2024-01-24,155,120
Papaya,2024-01-24,403,113
Grapes,2024-01-24,243,62
Tomato,2024-01-25,298,97
Potato,2024-01-25,438,57
Onion,2024-01-25,390,63
Carrot,2024-01-25,88,48
Cabbage,2024-01-25,464,67
Brinjal,2024-01-25,209,43
Cauliflower,2024-01-25,359,90
Spinach,2024-01-25,343,57
Beans,2024-01-25,442,12
Apple,2024-01-25,211,10
Banana,2024-01-25,314,52
Mango,2024-01-25,435,30
Orange,2024-01-25,319,31
Papaya,2024-01-25,256,25
Grapes,2024-01-25,173,57
Tomato,2024-01-26,135,12
Potato,2024-01-26,436,48
Onion,2024-01-26,143,76
Carrot,2024-01-26,424,17
Cabbage,2024-01-26,229,75
Brinjal,2024-01-26,447,102
Cauliflower,2024-01-26,61,47
Spinach,2024-01-26,194,109
Beans,2024-01-26,237,65
Apple,2024-01-26,264,101
Banana,2024-01-26,119,61
Mango,2024-01-26,328,50
Orange,2024-01-26,273,31
Papaya,2024-01-26,403,16
Grapes,2024-01-26,98,117
Tomato,2024-01-27,270,20
Potato,2024-01-27,103,22
Onion,2024-01-27,235,17
Carrot,2024-01-27,319,57
Cabbage,2024-01-27,355,12
Brinjal,2024-01-27,481,109
Cauliflower,2024-01-27,385,43
Spinach,2024-01-27,142,106
Beans,2024-01-27,170,16
Apple,2024-01-27,335,91
Banana,2024-01-27,210,22
Mango,2024-01-27,418,21
Orange,2024-01-27,147,115
Papaya,2024-01-27,405,101
Grapes,2024-01-27,283,38
Tomato,2024-01-28,120,100
Potato,2024-01-28,101,67
Onion,2024-01-28,382,51
Carrot,2024-01-28,127,21
Cabbage,2024-01-28,204,74
Brinjal,2024-01-28,245,96
Cauliflower,2024-01-28,347,66
Spinach,2024-01-28,320,118
Beans,2024-01-28,221,55
Apple,2024-01-28,121,36
Banana,2024-01-28,270,98
Mango,2024-01-28,405,38
Orange,2024-01-28,445,56
Papaya,2024-01-28,172,82
Grapes,2024-01-28,234,110
Tomato,2024-01-29,81,46
Potato,2024-01-29,221,118
Onion,2024-01-29,98,106
Carrot,2024-01-29,66,94
Cabbage,2024-01-29,154,118
Brinjal,2024-01-29,353,113
Cauliflower,2024-01-29,122,63
Spinach,2024-01-29,471,63
Beans,2024-01-29,82,75
Apple,2024-01-29,453,38
Banana,2024-01-29,258,84
Mango,2024-01-29,281,15
Orange,2024-01-29,319,45
Papaya,2024-01-29,183,98
Grapes,2024-01-29,404,78
Tomato,2024-01-30,139,80
Potato,2024-01-30,296,58
Onion,2024-01-30,372,96
Carrot,2024-01-30,491,48
Cabbage,2024-01-30,60,108
Brinjal,2024-01-30,236,52
Cauliflower,2024-01-30,255,25
Spinach,2024-01-30,184,65
Beans,2024-01-30,148,16
Apple,2024-01-30,84,102
Banana,2024-01-30,219,57
Mango,2024-01-30,431,82
Orange,2024-01-30,499,79
Papaya,2024-01-30,203,34
Grapes,2024-01-30,431,119
Tomato,2024-01-31,485,26
Potato,2024-01-31,319,91
Onion,2024-01-31,276,83
Carrot,2024-01-31,413,60
Cabbage,2024-01-31,435,64
Brinjal,2024-01-31,280,57
Cauliflower,2024-01-31,212,71
Spinach,2024-01-31,225,18
Beans,2024-01-31,201,32
Apple,2024-01-31,226,10
Banana,2024-01-31,154,13
Mango,2024-01-31,230,46
Orange,2024-01-31,112,100
Papaya,2024-01-31,143,45
Grapes,2024-01-31,59,119
Tomato,2024-02-01,455,67
Potato,2024-02-01,329,120
Onion,2024-02-01,410,48
Carrot,2024-02-01,427,91
Cabbage,2024-02-01,73,116
Brinjal,2024-02-01,412,12
Cauliflower,2024-02-01,218,52
Spinach,2024-02-01,410,68
Beans,2024-02-01,234,97
Apple,2024-02-01,316,39
Banana,2024-02-01,344,59
Mango,2024-02-01,124,14
Orange,2024-02-01,173,57
Papaya,2024-02-01,193,56
Grapes,2024-02-01,198,115
Tomato,2024-02-02,286,40
Potato,2024-02-02,201,58
Onion,2024-02-02,346,78
Carrot,2024-02-02,80,78
Cabbage,2024-02-02,385,102
Brinjal,2024-02-02,453,89
Cauliflower,2024-02-02,278,59
Spinach,2024-02-02,332,72
Beans,2024-02-02,88,66
Apple,2024-02-02,374,111
Banana,2024-02-02,258,113
Mango,2024-02-02,266,24
Orange,2024-02-02,75,27
Papaya,2024-02-02,252,86
Grapes,2024-02-02,331,109
Tomato,2024-02-03,211,45
Potato,2024-02-03,266,36
Onion,2024-02-03,300,31
Carrot,2024-02-03,239,47
Cabbage,2024-02-03,88,102
Brinjal,2024-02-03,342,35
Cauliflower,2024-02-03,487,66
Spinach,2024-02-03,260,53
Beans,2024-02-03,219,68
Apple,2024-02-03,100,67
Banana,2024-02-03,70,32
Mango,2024-02-03,62,97
Orange,2024-02-03,110,91
Papaya,2024-02-03,481,56
Grapes,2024-02-03,174,47
Tomato,2024-02-04,322,101
Potato,2024-02-04,372,93
Onion,2024-02-04,337,27
Carrot,2024-02-04,374,29
Cabbage,2024-02-04,312,28
Brinjal,2024-02-04,104,65
Cauliflower,2024-02-04,479,92
Spinach,2024-02-04,289,59
Beans,2024-02-04,456,39
Apple,2024-02-04,163,106
Banana,2024-02-04,289,36
Mango,2024-02-04,417,46
Orange,2024-02-04,280,59
Papaya,2024-02-04,208,21
Grapes,2024-02-04,315,80
Tomato,2024-02-05,405,36
Potato,2024-02-05,225,34
Onion,2024-02-05,257,11
Carrot,2024-02-05,467,100
Cabbage,2024-02-05,325,107
Brinjal,2024-02-05,112,77
Cauliflower,2024-02-05,415,73
Spinach,2024-02-05,500,29
Beans,2024-02-05,403,55
Apple,2024-02-05,51,110
Banana,2024-02-05,65,24
Mango,2024-02-05,363,68
Orange,2024-02-05,142,112
Papaya,2024-02-05,176,25
Grapes,2024-02-05,103,12
Tomato,2024-02-06,497,37
Potato,2024-02-06,71,19
Onion,2024-02-06,422,23
Carrot,2024-02-06,277,25
Cabbage,2024-02-06,335,88
Brinjal,2024-02-06,105,84
Cauliflower,2024-02-06,221,38
Spinach,2024-02-06,189,105
Beans,2024-02-06,489,46
Apple,2024-02-06,488,35
Banana,2024-02-06,83,43
Mango,2024-02-06,500,91
Orange,2024-02-06,359,41
Papaya,2024-02-06,66,82
Grapes,2024-02-06,451,58
Tomato,2024-02-07,460,51
Potato,2024-02-07,341,44
Onion,2024-02-07,253,106
Carrot,2024-02-07,239,73
Cabbage,2024-02-07,149,105
Brinjal,2024-02-07,453,117
Cauliflower,2024-02-07,462,86
Spinach,2024-02-07,480,83
Beans,2024-02-07,96,23
Apple,2024-02-07,89,110
Banana,2024-02-07,492,16
Mango,2024-02-07,355,10
Orange,2024-02-07,326,24
Papaya,2024-02-07,401,71
Grapes,2024-02-07,172,19
Tomato,2024-02-08,389,51
Potato,2024-02-08,53,39
Onion,2024-02-08,81,81
Carrot,2024-02-08,202,97
Cabbage,2024-02-08,98,36
Brinjal,2024-02-08,262,33
Cauliflower,2024-02-08,119,10
Spinach,2024-02-08,151,81
Beans,2024-02-08,220,59
Apple,2024-02-08,255,81
Banana,2024-02-08,464,88
Mango,2024-02-08,223,25
Orange,2024-02-08,239,108
Papaya,2024-02-08,496,35
Grapes,2024-02-08,412,45
Tomato,2024-02-09,71,101
Potato,2024-02-09,133,119
Onion,2024-02-09,492,66
Carrot,2024-02-09,497,118
Cabbage,2024-02-09,239,31
Brinjal,2024-02-09,393,119
Cauliflower,2024-02-09,248,34
Spinach,2024-02-09,271,79
Beans,2024-02-09,349,26
Apple,2024-02-09,490,29
Banana,2024-02-09,303,101
Mango,2024-02-09,375,91
Orange,2024-02-09,450,84
Papaya,2024-02-09,456,98
Grapes,2024-02-09,63,104
Tomato,2024-02-10,130,104
Potato,2024-02-10,308,95
Onion,2024-02-10,155,84
Carrot,2024-02-10,176,86
Cabbage,2024-02-10,166,63
Brinjal,2024-02-10,465,60
Cauliflower,2024-02-10,349,94
Spinach,2024-02-10,342,109
Beans,2024-02-10,318,120
Apple,2024-02-10,129,23
Banana,2024-02-10,450,120
Mango,2024-02-10,231,36
Orange,2024-02-10,301,20
Papaya,2024-02-10,471,78
Grapes,2024-02-10,84,91
Tomato,2024-02-11,264,37
Potato,2024-02-11,411,20
Onion,2024-02-11,350,96
Carrot,2024-02-11,437,17
Cabbage,2024-02-11,311,106
Brinjal,2024-02-11,358,58
Cauliflower,2024-02-11,356,118
Spinach,2024-02-11,212,80
Beans,2024-02-11,358,15
Apple,2024-02-11,498,103
Banana,2024-02-11,491,65
Mango,2024-02-11,372,89
Orange,2024-02-11,361,83
Papaya,2024-02-11,405,97
Grapes,2024-02-11,444,104
Tomato,2024-02-12,124,83
Potato,2024-02-12,458,95
Onion,2024-02-12,284,76
Carrot,2024-02-12,450,19
Cabbage,2024-02-12,321,107
Brinjal,2024-02-12,266,67
Cauliflower,2024-02-12,395,111
Spinach,2024-02-12,333,104
Beans,2024-02-12,203,73
Apple,2024-02-12,412,63
Banana,2024-02-12,299,22
Mango,2024-02-12,478,109
Orange,2024-02-12,447,18
Papaya,2024-02-12,183,98
Grapes,2024-02-12,443,103
Tomato,2024-02-13,239,38
Potato,2024-02-13,200,24
Onion,2024-02-13,111,99
Carrot,2024-02-13,394,65
Cabbage,2024-02-13,346,17
Brinjal,2024-02-13,287,53
Cauliflower,2024-02-13,373,30
Spinach,2024-02-13,465,53
Beans,2024-02-13,279,91
Apple,2024-02-13,496,105
Banana,2024-02-13,349,20
Mango,2024-02-13,141,18
Orange,2024-02-13,213,41
Papaya,2024-02-13,148,79
Grapes,2024-02-13,136,40
Tomato,2024-02-14,195,26
Potato,2024-02-14,334,82
Onion,2024-02-14,232,50
Carrot,2024-02-14,200,29
Cabbage,2024-02-14,378,49
Brinjal,2024-02-14,155,15
Cauliflower,2024-02-14,79,93
Spinach,2024-02-14,86,50
Beans,2024-02-14,393,80
Apple,2024-02-14,263,61
Banana,2024-02-14,319,69
Mango,2024-02-14,72,73
Orange,2024-02-14,466,100
Papaya,2024-02-14,472,12
Grapes,2024-02-14,468,54
Tomato,2024-02-15,292,93
Potato,2024-02-15,141,10
Onion,2024-02-15,206,87
Carrot,2024-02-15,197,89
Cabbage,2024-02-15,377,94
Brinjal,2024-02-15,267,31
Cauliflower,2024-02-15,132,59
Spinach,2024-02-15,104,89
Beans,2024-02-15,60,34
Apple,2024-02-15,227,69
Banana,2024-02-15,276,102
Mango,2024-02-15,345,79
Orange,2024-02-15,360,99
Papaya,2024-02-15,443,68
Grapes,2024-02-15,115,26
Tomato,2024-02-16,277,81
Potato,2024-02-16,72,13
Onion,2024-02-16,91,63
Carrot,2024-02-16,238,27
Cabbage,2024-02-16,202,96
Brinjal,2024-02-16,106,89
Cauliflower,2024-02-16,294,60
Spinach,2024-02-16,468,112
Beans,2024-02-16,67,120
Apple,2024-02-16,169,38
Banana,2024-02-16,457,80
Mango,2024-02-16,88,14
Orange,2024-02-16,295,43
Papaya,2024-02-16,404,91
Grapes,2024-02-16,76,74
Tomato,2024-02-17,255,11
Potato,2024-02-17,144,110
Onion,2024-02-17,77,22
Carrot,2024-02-17,455,59
Cabbage,2024-02-17,179,101
Brinjal,2024-02-17,428,21
Cauliflower,2024-02-17,398,40
Spinach,2024-02-17,288,42
Beans,2024-02-17,116,24
Apple,2024-02-17,175,70
Banana,2024-02-17,468,37
Mango,2024-02-17,398,20
Orange,2024-02-17,412,46
Papaya,2024-02-17,211,51
Grapes,2024-02-17,131,118
Tomato,2024-02-18,54,90
Potato,2024-02-18,473,49
Onion,2024-02-18,416,18
Carrot,2024-02-18,279,87
Cabbage,2024-02-18,88,116
Brinjal,2024-02-18,327,25
Cauliflower,2024-02-18,299,113
Spinach,2024-02-18,194,41
Beans,2024-02-18,265,112
Apple,2024-02-18,382,25
Banana,2024-02-18,367,109
Mango,2024-02-18,394,85
Orange,2024-02-18,179,87
Papaya,2024-02-18,303,85
Grapes,2024-02-18,279,59
Tomato,2024-02-19,344,87
Potato,2024-02-19,340,117
Onion,2024-02-19,406,118
Carrot,2024-02-19,127,48
Cabbage,2024-02-19,443,61
Brinjal,2024-02-19,142,44
Cauliflower,2024-02-19,439,26
Spinach,2024-02-19,214,119
Beans,2024-02-19,144,71
Apple,2024-02-19,493,39
Banana,2024-02-19,220,106
Mango,2024-02-19,61,43
Orange,2024-02-19,247,61
Papaya,2024-02-19,80,116
Grapes,2024-02-19,474,73
Tomato,2024-02-20,110,64
Potato,2024-02-20,235,30
Onion,2024-02-20,340,43
Carrot,2024-02-20,373,58
Cabbage,2024-02-20,420,97
Brinjal,2024-02-20,361,110
Cauliflower,2024-02-20,474,25
Spinach,2024-02-20,175,77
Beans,2024-02-20,349,65
Apple,2024-02-20,161,85
Banana,2024-02-20,377,74
Mango,2024-02-20,387,57
Orange,2024-02-20,219,95
Papaya,2024-02-20,253,46
Grapes,2024-02-20,100,38
Tomato,2024-02-21,320,58
Potato,2024-02-21,282,61
Onion,2024-02-21,291,73
Carrot,2024-02-21,421,61
Cabbage,2024-02-21,187,66
Brinjal,2024-02-21,219,36
Cauliflower,2024-02-21,438,33
Spinach,2024-02-21,149,69
Beans,2024-02-21,150,80
Apple,2024-02-21,222,100
Banana,2024-02-21,92,104
Mango,2024-02-21,347,56
Orange,2024-02-21,109,94
Papaya,2024-02-21,487,107
Grapes,2024-02-21,379,97
Tomato,2024-02-22,119,48
Potato,2024-02-22,80,41
Onion,2024-02-22,136,40
Carrot,2024-02-22,469,96
Cabbage,2024-02-22,128,93
Brinjal,2024-02-22,410,76
Cauliflower,2024-02-22,57,15
Spinach,2024-02-22,130,10
Beans,2024-02-22,425,23
Apple,2024-02-22,65,85
Banana,2024-02-22,304,82
Mango,2024-02-22,83,67
Orange,2024-02-22,245,104
Papaya,2024-02-22,120,68
Grapes,2024-02-22,372,29
Tomato,2024-02-23,257,104
Potato,2024-02-23,284,80
Onion,2024-02-23,174,108
Carrot,2024-02-23,287,16
Cabbage,2024-02-23,126,105
Brinjal,2024-02-23,61,84
Cauliflower,2024-02-23,221,57
Spinach,2024-02-23,190,114
Beans,2024-02-23,463,46
Apple,2024-02-23,52,38
Banana,2024-02-23,368,76
Mango,2024-02-23,133,62
Orange,2024-02-23,113,49
Papaya,2024-02-23,158,78
Grapes,2024-02-23,147,87
Tomato,2024-02-24,366,43
Potato,2024-02-24,387,16
Onion,2024-02-24,499,76
Carrot,2024-02-24,331,80
Cabbage,2024-02-24,262,32
Brinjal,2024-02-24,361,14
Cauliflower,2024-02-24,385,56
Spinach,2024-02-24,277,78
Beans,2024-02-24,394,74
Apple,2024-02-24,461,116
Banana,2024-02-24,335,101
Mango,2024-02-24,133,81
Orange,2024-02-24,482,16
Papaya,2024-02-24,219,88
Grapes,2024-02-24,273,50
Tomato,2024-02-25,205,78
Potato,2024-02-25,232,23
Onion,2024-02-25,362,69
Carrot,2024-02-25,123,107
Cabbage,2024-02-25,302,35
Brinjal,2024-02-25,495,74
Cauliflower,2024-02-25,219,115
Spinach,2024-02-25,225,85
Beans,2024-02-25,203,56
Apple,2024-02-25,326,71
Banana,2024-02-25,237,72
Mango,2024-02-25,203,44
Orange,2024-02-25,94,17
Papaya,2024-02-25,368,104
Grapes,2024-02-25,145,93
Tomato,2024-02-26,139,99
Potato,2024-02-26,468,51
Onion,2024-02-26,258,83
Carrot,2024-02-26,64,50
Cabbage,2024-02-26,98,47
Brinjal,2024-02-26,156,93
Cauliflower,2024-02-26,78,90
Spinach,2024-02-26,396,105
Beans,2024-02-26,377,11
Apple,2024-02-26,267,107
Banana,2024-02-26,279,69
Mango,2024-02-26,481,72
Orange,2024-02-26,321,57
Papaya,2024-02-26,467,32
Grapes,2024-02-26,366,13
Tomato,2024-02-27,472,83
Potato,2024-02-27,128,22
Onion,2024-02-27,324,91
Carrot,2024-02-27,69,12
Cabbage,2024-02-27,479,79
Brinjal,2024-02-27,183,72
Cauliflower,2024-02-27,160,13
Spinach,2024-02-27,134,11
Beans,2024-02-27,320,116
Apple,2024-02-27,301,79
Banana,2024-02-27,201,88
Mango,2024-02-27,243,69
Orange,2024-02-27,192,78
Papaya,2024-02-27,161,60
Grapes,2024-02-27,93,101
Tomato,2024-02-28,314,61
Potato,2024-02-28,353,81
Onion,2024-02-28,77,24
Carrot,2024-02-28,445,24
Cabbage,2024-02-28,297,86
Brinjal,2024-02-28,316,109
Cauliflower,2024-02-28,474,67
Spinach,2024-02-28,134,61
Beans,2024-02-28,402,39
Apple,2024-02-28,182,15
Banana,2024-02-28,67,55
Mango,2024-02-28,454,80
Orange,2024-02-28,95,114
Papaya,2024-02-28,182,62
Grapes,2024-02-28,86,102
Tomato,2024-02-29,282,18
Potato,2024-02-29,481,62
Onion,2024-02-29,474,108
Carrot,2024-02-29,356,39
Cabbage,2024-02-29,373,97
Brinjal,2024-02-29,80,88
Cauliflower,2024-02-29,60,18
Spinach,2024-02-29,203,107
Beans,2024-02-29,335,93
Apple,2024-02-29,147,94
Banana,2024-02-29,213,46
Mango,2024-02-29,199,32
Orange,2024-02-29,59,15
Papaya,2024-02-29,473,76
Grapes,2024-02-29,287,42
Tomato,2024-03-01,146,19
Potato,2024-03-01,259,23
Onion,2024-03-01,351,117
Carrot,2024-03-01,481,50
Cabbage,2024-03-01,283,114
Brinjal,2024-03-01,112,73
Cauliflower,2024-03-01,55,40
Spinach,2024-03-01,200,115
Beans,2024-03-01,223,51
Apple,2024-03-01,82,61
Banana,2024-03-01,286,107
Mango,2024-03-01,196,70
Orange,2024-03-01,387,67
Papaya,2024-03-01,170,101
Grapes,2024-03-01,319,40
Tomato,2024-03-02,488,35
Potato,2024-03-02,175,29
Onion,2024-03-02,189,59
Carrot,2024-03-02,216,42
Cabbage,2024-03-02,112,116
Brinjal,2024-03-02,124,42
Cauliflower,2024-03-02,75,47
Spinach,2024-03-02,336,113
Beans,2024-03-02,118,119
Apple,2024-03-02,445,26
Banana,2024-03-02,226,28
Mango,2024-03-02,254,67
Orange,2024-03-02,474,37
Papaya,2024-03-02,204,113
Grapes,2024-03-02,174,48
Tomato,2024-03-03,266,31
Potato,2024-03-03,178,110
Onion,2024-03-03,399,11
Carrot,2024-03-03,66,108
Cabbage,2024-03-03,97,52
Brinjal,2024-03-03,354,24
Cauliflower,2024-03-03,439,77
Spinach,2024-03-03,473,55
Beans,2024-03-03,201,17
Apple,2024-03-03,402,90
Banana,2024-03-03,423,32
Mango,2024-03-03,251,11
Orange,2024-03-03,413,101
Papaya,2024-03-03,350,107
Grapes,2024-03-03,242,36
Tomato,2024-03-04,58,69
Potato,2024-03-04,68,40
Onion,2024-03-04,298,15
Carrot,2024-03-04,153,45
Cabbage,2024-03-04,264,31
Brinjal,2024-03-04,83,71
Cauliflower,2024-03-04,383,73
Spinach,2024-03-04,234,63
Beans,2024-03-04,249,18
Apple,2024-03-04,214,89
Banana,2024-03-04,152,70
Mango,2024-03-04,413,25
Orange,2024-03-04,195,53
Papaya,2024-03-04,491,78
Grapes,2024-03-04,214,97
Tomato,2024-03-05,337,59
Potato,2024-03-05,156,105
Onion,2024-03-05,322,28
Carrot,2024-03-05,317,62
Cabbage,2024-03-05,201,96
Brinjal,2024-03-05,141,93
Cauliflower,2024-03-05,293,67
Spinach,2024-03-05,364,114
Beans,2024-03-05,254,65
Apple,2024-03-05,58,46
Banana,2024-03-05,437,87
Mango,2024-03-05,407,97
Orange,2024-03-05,249,92
Papaya,2024-03-05,411,18
Grapes,2024-03-05,55,21
Tomato,2024-03-06,225,46
Potato,2024-03-06,297,48
Onion,2024-03-06,404,96
Carrot,2024-03-06,298,50
Cabbage,2024-03-06,384,53
Brinjal,2024-03-06,336,78
Cauliflower,2024-03-06,392,83
Spinach,2024-03-06,327,117
Beans,2024-03-06,102,97
Apple,2024-03-06,263,87
Banana,2024-03-06,475,101
Mango,2024-03-06,114,115
Orange,2024-03-06,223,70
Papaya,2024-03-06,199,68
Grapes,2024-03-06,494,41
Tomato,2024-03-07,296,24
Potato,2024-03-07,93,89
Onion,2024-03-07,428,84
Carrot,2024-03-07,59,60
Cabbage,2024-03-07,315,39
Brinjal,2024-03-07,375,105
Cauliflower,2024-03-07,235,35
Spinach,2024-03-07,380,68
Beans,2024-03-07,444,92
Apple,2024-03-07,275,109
Banana,2024-03-07,396,45
Mango,2024-03-07,187,112
Orange,2024-03-07,378,104
Papaya,2024-03-07,224,91
Grapes,2024-03-07,485,79
Tomato,2024-03-08,450,84
Potato,2024-03-08,340,103
Onion,2024-03-08,182,61
Carrot,2024-03-08,410,33
Cabbage,2024-03-08,101,38
Brinjal,2024-03-08,154,58
Cauliflower,2024-03-08,495,10
Spinach,2024-03-08,302,47
Beans,2024-03-08,370,82
Apple,2024-03-08,126,47
Banana,2024-03-08,369,55
Mango,2024-03-08,384,13
Orange,2024-03-08,62,48
Papaya,2024-03-08,214,90
Grapes,2024-03-08,175,115
Tomato,2024-03-09,466,37
Potato,2024-03-09,318,22
Onion,2024-03-09,70,94
Carrot,2024-03-09,310,118
Cabbage,2024-03-09,346,17
Brinjal,2024-03-09,231,62
Cauliflower,2024-03-09,477,54
Spinach,2024-03-09,87,102
Beans,2024-03-09,356,101
Apple,2024-03-09,399,47
Banana,2024-03-09,485,76
Mango,2024-03-09,294,39
Orange,2024-03-09,500,79
Papaya,2024-03-09,465,76
Grapes,2024-03-09,439,87
Tomato,2024-03-10,407,86
Potato,2024-03-10,84,51
Onion,2024-03-10,195,39
Carrot,2024-03-10,75,120
Cabbage,2024-03-10,149,76
Brinjal,2024-03-10,192,117
Cauliflower,2024-03-10,291,49
Spinach,2024-03-10,198,44
Beans,2024-03-10,344,119
Apple,2024-03-10,83,59
Banana,2024-03-10,398,102
Mango,2024-03-10,487,71
Orange,2024-03-10,159,61
Papaya,2024-03-10,77,101
Grapes,2024-03-10,116,112
Tomato,2024-03-11,274,75
Potato,2024-03-11,454,73
Onion,2024-03-11,71,10
Carrot,2024-03-11,278,80
Cabbage,2024-03-11,101,12
Brinjal,2024-03-11,177,53
Cauliflower,2024-03-11,69,84
Spinach,2024-03-11,135,86
Beans,2024-03-11,293,68
Apple,2024-03-11,228,61
Banana,2024-03-11,235,74
Mango,2024-03-11,454,26
Orange,2024-03-11,184,100
Papaya,2024-03-11,212,117
Grapes,2024-03-11,191,75
Tomato,2024-03-12,204,47
Potato,2024-03-12,422,88
Onion,2024-03-12,373,70
Carrot,2024-03-12,204,25
Cabbage,2024-03-12,331,22
Brinjal,2024-03-12,210,74
Cauliflower,2024-03-12,115,69
Spinach,2024-03-12,69,75
Beans,2024-03-12,235,114
Apple,2024-03-12,187,119
Banana,2024-03-12,72,21
Mango,2024-03-12,180,55
Orange,2024-03-12,204,52
Papaya,2024-03-12,175,105
Grapes,2024-03-12,345,62
Tomato,2024-03-13,139,120
Potato,2024-03-13,270,44
Onion,2024-03-13,333,77
Carrot,2024-03-13,126,21
Cabbage,2024-03-13,211,86
Brinjal,2024-03-13,151,25
Cauliflower,2024-03-13,65,30
Spinach,2024-03-13,187,26
Beans,2024-03-13,139,94
Apple,2024-03-13,202,100
Banana,2024-03-13,282,18
Mango,2024-03-13,326,46
Orange,2024-03-13,360,71
Papaya,2024-03-13,267,19
Grapes,2024-03-13,152,76
Tomato,2024-03-14,184,35
Potato,2024-03-14,291,70
Onion,2024-03-14,392,30
Carrot,2024-03-14,164,21
Cabbage,2024-03-14,170,38
Brinjal,2024-03-14,268,72
Cauliflower,2024-03-14,404,48
Spinach,2024-03-14,120,62
Beans,2024-03-14,198,88
Apple,2024-03-14,330,114
Banana,2024-03-14,187,101
Mango,2024-03-14,245,53
Orange,2024-03-14,365,31
Papaya,2024-03-14,100,106
Grapes,2024-03-14,305,14
Tomato,2024-03-15,355,32
Potato,2024-03-15,200,30
Onion,2024-03-15,302,104
Carrot,2024-03-15,306,49
Cabbage,2024-03-15,215,109
Brinjal,2024-03-15,420,17
Cauliflower,2024-03-15,233,105
Spinach,2024-03-15,80,105
Beans,2024-03-15,297,46
Apple,2024-03-15,400,60
Banana,2024-03-15,181,25
Mango,2024-03-15,171,36
Orange,2024-03-15,336,114
Papaya,2024-03-15,416,58
Grapes,2024-03-15,382,119
Tomato,2024-03-16,67,45
Potato,2024-03-16,481,83
Onion,2024-03-16,170,55
Carrot,2024-03-16,163,105
Cabbage,2024-03-16,165,69
Brinjal,2024-03-16,283,80
Cauliflower,2024-03-16,458,29
Spinach,2024-03-16,288,93
Beans,2024-03-16,367,73
Apple,2024-03-16,97,85
Banana,2024-03-16,388,101
Mango,2024-03-16,65,70
Orange,2024-03-16,318,103
Papaya,2024-03-16,147,111
Grapes,2024-03-16,478,84
Tomato,2024-03-17,340,112
Potato,2024-03-17,325,12
Onion,2024-03-17,384,77
Carrot,2024-03-17,76,66
Cabbage,2024-03-17,132,32
Brinjal,2024-03-17,480,19
Cauliflower,2024-03-17,478,16
Spinach,2024-03-17,192,103
Beans,2024-03-17,415,96
Apple,2024-03-17,248,64
Banana,2024-03-17,133,99
Mango,2024-03-17,284,28
Orange,2024-03-17,479,59
Papaya,2024-03-17,462,18
Grapes,2024-03-17,217,35
Tomato,2024-03-18,390,50
Potato,2024-03-18,158,108
Onion,2024-03-18,56,65
Carrot,2024-03-18,158,22
Cabbage,2024-03-18,213,65
Brinjal,2024-03-18,403,76
Cauliflower,2024-03-18,414,15
Spinach,2024-03-18,444,89
Beans,2024-03-18,78,64
Apple,2024-03-18,142,50
Banana,2024-03-18,157,112
Mango,2024-03-18,352,59
Orange,2024-03-18,163,53
Papaya,2024-03-18,390,52
Grapes,2024-03-18,346,73
Tomato,2024-03-19,327,115
Potato,2024-03-19,410,36
Onion,2024-03-19,385,120
Carrot,2024-03-19,125,100
Cabbage,2024-03-19,399,57
Brinjal,2024-03-19,53,38
Cauliflower,2024-03-19,100,32
Spinach,2024-03-19,174,115
Beans,2024-03-19,164,66
Apple,2024-03-19,234,38
Banana,2024-03-19,82,85
Mango,2024-03-19,470,20
Orange,2024-03-19,171,119
Papaya,2024-03-19,421,78
Grapes,2024-03-19,420,96
Tomato,2024-03-20,268,32
Potato,2024-03-20,291,90
Onion,2024-03-20,483,78
Carrot,2024-03-20,340,105
Cabbage,2024-03-20,170,11
Brinjal,2024-03-20,391,75
Cauliflower,2024-03-20,272,43
Spinach,2024-03-20,390,16
Beans,2024-03-20,488,48
Apple,2024-03-20,332,27
Banana,2024-03-20,496,51
Mango,2024-03-20,316,32
Orange,2024-03-20,378,26
Papaya,2024-03-20,355,18
Grapes,2024-03-20,339,89
Tomato,2024-03-21,261,75
Potato,2024-03-21,423,17
Onion,2024-03-21,489,100
Carrot,2024-03-21,112,115
Cabbage,2024-03-21,81,40
Brinjal,2024-03-21,307,64
Cauliflower,2024-03-21,345,78
Spinach,2024-03-21,82,68
Beans,2024-03-21,90,119
Apple,2024-03-21,443,77
Banana,2024-03-21,333,113
